State	LogProb	m[0][0]	m[0][1]	m[0][2]	m[1][0]	m[1][1]	m[1][2]	m[2][0]	m[2][1]	m[2][2]	
7957000	-53064.6	0.986179	0.01028	0.0035413	0.00387824	0.975898	0.020224	0.0173332	0.0196543	0.963012	
7958000	-53100	0.994868	0.00125759	0.00387426	0.00229663	0.98518	0.0125236	0.0405596	0.0416167	0.917824	
7959000	-53099.5	0.978863	0.000246756	0.0208902	0.000117142	0.991944	0.00793855	0.0585514	0.08852	0.852929	
7960000	-53131	0.941603	0.0456497	0.0127472	0.00193748	0.9882	0.00986256	0.0274641	0.0385735	0.933962	
7961000	-53122.9	0.987696	0.00506055	0.00724311	0.0103955	0.985187	0.0044173	0.000525962	0.00641157	0.993062	
7962000	-53126.1	0.983301	0.0121956	0.00450335	0.000239223	0.997226	0.00253507	0.0888548	0.0186139	0.892531	
7963000	-53106.6	0.992553	0.000104884	0.00734187	0.00606169	0.983232	0.0107062	0.0466791	0.0500316	0.903289	
7964000	-53074.3	0.974027	0.023845	0.00212767	0.00176639	0.982272	0.015962	0.080999	0.0273318	0.891669	
7965000	-53108.7	0.974153	0.017672	0.00817497	0.00220448	0.97598	0.021816	0.0261282	0.0178639	0.956008	
7966000	-53117.7	0.950006	0.0111162	0.0388783	0.00785673	0.981251	0.0108919	0.0365098	0.0359858	0.927504	
7967000	-53124.4	0.994875	0.000564617	0.00456025	0.00397604	0.977188	0.0188364	0.00153017	0.0101738	0.988296	
7968000	-53126.8	0.948674	0.0113489	0.0399774	0.00156641	0.99403	0.00440326	0.0531609	0.0599285	0.886911	
7969000	-53098.8	0.983314	0.00819072	0.00849542	0.00273413	0.994859	0.00240684	0.0351507	0.0037086	0.961141	
7970000	-53113.1	0.987062	0.000384839	0.0125532	0.008764	0.982323	0.00891308	0.0413456	0.0658347	0.89282	
7971000	-53095.6	0.962657	0.0071044	0.0302381	0.0589159	0.939305	0.0017788	0.000229081	0.0212354	0.978536	
7972000	-53044.1	0.992018	0.00446952	0.00351263	0.00965239	0.989216	0.0011315	0.00875816	0.0238265	0.967415	
7973000	-53028.7	0.997607	0.00233268	6.02395e-05	0.000856843	0.991598	0.00754524	0.0100499	0.00713998	0.98281	
7974000	-53052.9	0.990069	0.00869233	0.00123882	0.00703699	0.977386	0.0155766	0.0414555	0.0198078	0.938737	
7975000	-53047.1	0.984454	0.011109	0.00443749	0.0109817	0.98897	4.80987e-05	0.00360724	0.0651168	0.931276	
7976000	-53056.6	0.995429	0.000503447	0.00406769	0.00230935	0.996422	0.00126865	0.0455858	0.0244804	0.929934	
7977000	-53070.5	0.979296	0.00270998	0.0179936	3.20825e-05	0.986145	0.0138227	0.0702969	0.000700713	0.929002	
7978000	-53028.2	0.992036	0.00758872	0.000374856	0.0134364	0.983727	0.00283628	0.020776	0.00170788	0.977516	
7979000	-53024.4	0.97163	0.0210972	0.00727237	0.0111862	0.973813	0.0150013	0.0283577	0.072179	0.899463	
7980000	-53005.8	0.952552	0.0401464	0.00730123	0.00260468	0.987011	0.0103848	0.0437541	0.0550592	0.901187	
7981000	-53021.6	0.994844	0.000759103	0.00439715	0.00672476	0.993239	3.58295e-05	0.0154237	0.0439513	0.940625	
7982000	-53002.6	0.987004	0.00823059	0.00476591	0.00240804	0.996959	0.000633188	0.110875	0.01529	0.873835	
7983000	-53009.3	0.977944	0.0132182	0.00883794	0.000550481	0.994319	0.00513084	0.0170879	0.0115688	0.971343	
7984000	-53052.5	0.991095	0.00163332	0.00727204	0.00736967	0.971828	0.0208024	0.00225258	0.0399521	0.957795	
7985000	-53075.2	0.985597	0.00563071	0.00877257	0.00815288	0.990528	0.00131863	0.0528935	0.0378105	0.909296	
7986000	-53090.7	0.993358	0.000544904	0.00609732	8.1319e-05	0.995214	0.00470423	0.0660564	0.0112578	0.922686	
7987000	-53093.4	0.972187	0.00470091	0.023112	0.00195393	0.989593	0.00845316	0.0339196	0.000601319	0.965479	
7988000	-53078.1	0.976689	0.0126513	0.01066	0.0010114	0.993185	0.00580404	0.0389057	0.00714144	0.953953	
7989000	-53096.1	0.975664	0.0161573	0.00817836	0.00652471	0.992695	0.000780721	0.00801624	0.00967887	0.982305	
7990000	-53072.8	0.976205	0.018496	0.00529921	0.0305214	0.969044	0.000434773	0.0414892	0.0609252	0.897586	
7991000	-53076.7	0.958267	0.0355537	0.00617888	0.00564041	0.991578	0.00278135	0.0189213	0.0155054	0.965573	
7992000	-53084.4	0.987883	0.00430793	0.00780942	0.0174294	0.968277	0.0142933	0.0287384	0.00932906	0.961933	
7993000	-53086.6	0.990501	0.00301098	0.00648826	0.0102613	0.980811	0.00892768	0.105485	0.0141168	0.880398	
7994000	-53138.2	0.980207	0.00119719	0.0185954	0.00701046	0.986031	0.00695897	0.0305309	0.0537298	0.915739	
7995000	-53150	0.956161	0.0397912	0.00404755	0.0115882	0.978531	0.00988116	0.000398048	0.0728627	0.926739	
7996000	-53167.1	0.994221	4.71931e-05	0.0057323	0.00432277	0.946395	0.0492823	0.0607959	0.0274731	0.911731	
7997000	-53184.2	0.994039	0.00562905	0.000332073	0.0100942	0.986389	0.00351674	0.0754406	0.0123568	0.912203	
7998000	-53171.3	0.975166	0.0122901	0.012544	0.0265913	0.965462	0.00794657	0.00821031	0.0235395	0.96825	
7999000	-53160	0.995737	0.00223969	0.00202353	0.00236848	0.991765	0.00586608	0.0663241	0.00166535	0.932011	
8000000	-53140.2	0.956808	0.000150474	0.0430415	0.00159831	0.986806	0.0115959	0.0363791	0.0166502	0.946971	
8001000	-53116.4	0.994499	0.00419152	0.00130907	0.0182966	0.946203	0.0355001	0.0509021	0.0130322	0.936066	
8002000	-53110.6	0.997009	0.00019216	0.00279881	0.0226698	0.974531	0.00279912	0.0112913	0.00597744	0.982731	
8003000	-53092.8	0.987503	0.00809406	0.00440286	0.0268293	0.97105	0.00212067	0.0118779	0.0173893	0.970733	
8004000	-53094.3	0.988307	0.00227702	0.00941642	0.00737907	0.981451	0.0111695	0.00384753	0.01302	0.983132	
8005000	-53066.6	0.993737	0.0010373	0.00522556	0.00250276	0.957093	0.0404038	0.00924497	0.00686793	0.983887	
8006000	-53044.5	0.985436	0.00206447	0.0124999	0.00387909	0.994944	0.00117666	0.111684	0.0254902	0.862826	
8007000	-53066.8	0.988528	0.00841939	0.00305245	0.00889879	0.988326	0.0027757	0.0487602	0.0190613	0.932178	
8008000	-53082.9	0.948907	0.0182194	0.0328735	0.00151017	0.99699	0.00150001	0.00125112	0.0214484	0.9773	
8009000	-53080.2	0.985877	0.00279037	0.0113329	0.000620614	0.996973	0.00240645	0.0612081	0.0251349	0.913657	
8010000	-53148.7	0.979164	0.0117401	0.00909547	0.00831562	0.980839	0.0108452	0.00414109	0.0227411	0.973118	
8011000	-53158.4	0.986912	0.00561885	0.00746871	0.0189337	0.980967	9.93631e-05	0.076549	0.0353342	0.888117	
8012000	-53156.4	0.996165	0.00368547	0.000149068	0.00228504	0.992514	0.00520112	0.0487612	0.00689136	0.944347	
8013000	-53141.7	0.991458	0.00293964	0.00560201	0.0118709	0.984612	0.00351733	0.0478175	0.0254853	0.926697	
8014000	-53075.6	0.983157	0.013771	0.00307152	0.000551909	0.993103	0.0063452	0.0195934	0.0348271	0.945579	
8015000	-53050.1	0.976635	0.021966	0.00139859	0.0115625	0.974707	0.0137307	0.025291	0.00217393	0.972535	
8016000	-53081.5	0.983336	0.00457067	0.0120937	0.00234479	0.991657	0.00599831	0.0757524	0.0270417	0.897206	
8017000	-53113.6	0.990416	0.00872279	0.000861447	0.000743251	0.999139	0.000117351	0.0161747	0.00524908	0.978576	
8018000	-53095.1	0.983584	0.00999444	0.00642121	0.0183238	0.979524	0.00215216	0.0171826	0.0426215	0.940196	
8019000	-53062	0.977132	0.00932061	0.0135476	0.0124736	0.978519	0.00900759	0.00917657	0.00268942	0.988134	
8020000	-53061.3	0.980139	0.0125159	0.00734478	0.00212319	0.987746	0.010131	0.0436984	0.00356008	0.952742	
8021000	-53071.4	0.990514	0.00918801	0.000297861	0.00395854	0.978806	0.0172358	0.0378018	0.0383768	0.923821	
8022000	-53127.8	0.949171	0.0298834	0.020946	0.00222567	0.976081	0.0216937	0.016321	0.0259739	0.957705	
8023000	-53114.1	0.987894	0.00747098	0.00463522	0.00291004	0.994739	0.00235095	0.0530759	0.0681327	0.878791	
8024000	-53112.8	0.985538	0.0100991	0.00436286	0.00783251	0.989684	0.0024831	0.0346667	0.00320185	0.962131	
8025000	-53117.8	0.941826	0.0578377	0.000336587	0.00327097	0.993372	0.00335666	0.0814717	0.00897443	0.909554	
8026000	-53114.8	0.990461	0.0025589	0.00697993	0.0241318	0.972404	0.00346459	0.0666786	0.0328741	0.900447	
8027000	-53107.4	0.979388	0.00521891	0.0153933	0.00593377	0.982534	0.0115322	0.00809673	0.0761106	0.915793	
8028000	-53071.6	0.992797	0.00152978	0.00567305	0.0120831	0.986688	0.0012289	0.0489743	0.0459946	0.905031	
8029000	-53038.8	0.987609	0.00360464	0.00878604	0.000704783	0.993161	0.00613398	0.0473227	0.0112245	0.941453	
8030000	-53019.6	0.976055	0.00619131	0.0177538	8.45224e-05	0.972792	0.0271231	0.0230928	0.0655412	0.911366	
8031000	-53010.8	0.991202	0.00507708	0.00372086	0.00304529	0.981024	0.0159308	0.0196146	0.0566935	0.923692	
8032000	-52992.2	0.997048	0.000936887	0.00201532	0.00114337	0.997333	0.0015239	0.0213823	0.000153673	0.978464	
8033000	-53023	0.991001	0.000180505	0.00881849	0.00827982	0.96018	0.0315402	0.0350926	0.0346223	0.930285	
8034000	-53051.7	0.992386	0.00318949	0.00442471	0.0214409	0.974961	0.00359764	0.00290008	0.000800844	0.996299	
8035000	-53076.9	0.938485	0.00263314	0.0588819	0.0186678	0.970632	0.0107004	0.0500083	0.00185867	0.948133	
8036000	-53084.3	0.982499	0.00556893	0.0119323	0.0147621	0.985169	6.88525e-05	0.00923423	0.0343275	0.956438	
8037000	-53098	0.994712	0.00169481	0.00359361	0.0070135	0.986931	0.00605534	0.0246923	0.0225952	0.952713	
8038000	-53114.6	0.991693	0.00520408	0.00310245	0.0102642	0.978776	0.0109602	0.0164129	0.163393	0.820194	
8039000	-53074.7	0.986533	0.00964993	0.00381693	0.0169908	0.969503	0.0135063	0.0269184	0.000844217	0.972237	
8040000	-53027.3	0.982873	0.0012189	0.0159083	0.00571154	0.988897	0.00539104	0.00492478	0.00439139	0.990684	
8041000	-53013.7	0.941159	0.0184946	0.0403465	0.00698839	0.990083	0.00292852	0.0371121	0.00870222	0.954186	
8042000	-52997.6	0.9716	0.0134224	0.0149776	0.0120821	0.987697	0.000221061	0.0292232	0.0680262	0.902751	
8043000	-52981.6	0.98853	0.00847567	0.00299462	0.00897412	0.982888	0.0081376	0.00360923	0.0106544	0.985736	
8044000	-52998.2	0.995727	0.00106118	0.00321209	0.00518219	0.994682	0.000135889	0.0152737	0.0154572	0.969269	
8045000	-53016.1	0.983828	0.0113556	0.00481673	0.00811475	0.983384	0.00850118	0.0215331	0.0143122	0.964155	
8046000	-53016.1	0.956501	0.0393616	0.00413779	0.00395897	0.994805	0.00123573	0.0985308	0.0404119	0.861057	
8047000	-53050.8	0.977875	0.0040246	0.0181009	0.00922882	0.980366	0.0104055	0.0288559	0.0117621	0.959382	
8048000	-53050	0.994604	0.00484985	0.000546034	0.00809573	0.987856	0.00404864	0.0478211	0.0147389	0.93744	
8049000	-53073.3	0.978797	0.0207289	0.000473849	0.00948964	0.971192	0.0193181	0.0214428	0.0577937	0.920763	
8050000	-53069.5	0.987866	0.00459258	0.00754117	0.0035918	0.988477	0.00793117	0.00332725	0.0137574	0.982915	
8051000	-53074.7	0.988433	0.0102832	0.00128413	0.00316631	0.994243	0.00259025	0.00558384	0.0260548	0.968361	
8052000	-53065.1	0.976787	0.0143386	0.00887465	0.00285649	0.972879	0.0242643	0.00538248	0.0787612	0.915856	
8053000	-53074.1	0.957159	0.011193	0.0316478	0.00691678	0.983327	0.00975606	0.0575989	0.0491882	0.893213	
8054000	-53118.9	0.970612	0.0110072	0.018381	0.00631442	0.982504	0.0111813	0.0170276	0.113892	0.869081	
8055000	-53092.5	0.944262	0.0317737	0.0239642	0.00105752	0.988119	0.0108233	0.0834835	0.00263073	0.913886	
8056000	-53074.4	0.964214	0.0321324	0.00365332	0.0136407	0.976814	0.00954526	0.0829286	0.000305199	0.916766	
8057000	-53054.2	0.988252	0.00335666	0.00839114	0.012605	0.954974	0.0324208	0.00449292	0.00812837	0.987379	
8058000	-53065.7	0.987601	0.00307421	0.00932473	0.00748215	0.990567	0.001951	0.0289975	0.0115238	0.959479	
8059000	-53012.2	0.966606	0.000885452	0.0325089	0.0234537	0.973693	0.0028538	5.98268e-05	0.109814	0.890127	
8060000	-53050.7	0.981842	0.0141735	0.00398437	0.0147588	0.964222	0.0210191	0.07357	0.042273	0.884157	
8061000	-53040.1	0.995202	0.00281571	0.00198207	0.00390297	0.990413	0.00568431	0.0198147	0.0127521	0.967433	
8062000	-53063.9	0.996676	0.00154116	0.00178318	0.0154411	0.983567	0.000991644	0.018356	0.0085052	0.973139	
8063000	-53075.9	0.993866	0.00315838	0.00297563	0.00395657	0.983274	0.012769	0.00977029	0.0281003	0.962129	
8064000	-53086.9	0.976643	0.0230445	0.00031274	0.00397062	0.986317	0.00971266	0.0121913	0.00467619	0.983132	
8065000	-53108.1	0.972181	0.021852	0.00596716	0.018055	0.979941	0.00200444	0.00205204	0.073598	0.92435	
8066000	-53108	0.957195	0.0347425	0.00806211	0.010449	0.986609	0.00294244	0.0733925	0.00817153	0.918436	
8067000	-53086.4	0.979122	0.00514953	0.0157286	0.00165462	0.986312	0.0120333	0.0103745	0.12052	0.869105	
8068000	-53106	0.991001	0.00208839	0.0069108	0.0212561	0.956796	0.0219475	0.0888233	0.0413343	0.869842	
8069000	-53108.2	0.996588	0.00282266	0.000589723	0.00430937	0.994121	0.00156926	0.0395191	0.00736398	0.953117	
8070000	-53045	0.981338	0.0133686	0.00529361	0.000384586	0.997418	0.00219725	0.0209549	0.0171125	0.961933	
8071000	-53032.1	0.985108	0.0109732	0.00391933	0.00994951	0.989805	0.000245072	0.0631773	0.00577966	0.931043	
8072000	-53035.8	0.974007	0.00952076	0.0164724	0.00619907	0.993746	5.44434e-05	0.045523	0.0204587	0.934018	
8073000	-53018.9	0.960587	0.00799565	0.0314175	0.00630129	0.991063	0.00263539	0.01146	0.059272	0.929268	
8074000	-53016.8	0.993024	0.0066362	0.000340261	0.0149392	0.977335	0.00772625	0.0372393	0.0164214	0.946339	
8075000	-53049.4	0.994119	0.00245518	0.00342594	0.00210134	0.994651	0.00324813	0.0190713	0.0260111	0.954918	
8076000	-53073.4	0.94759	0.0391085	0.0133019	0.0063296	0.992691	0.000979196	0.0511611	0.0467791	0.90206	
8077000	-53033.3	0.99795	0.000347064	0.00170251	0.0194608	0.975954	0.00458539	0.0195866	0.0685215	0.911892	
8078000	-53060	0.989079	0.00982218	0.00109857	0.0169352	0.9725	0.0105643	0.0131476	0.0195051	0.967347	
8079000	-53086.1	0.976004	0.0219856	0.00201022	0.00582705	0.987608	0.00656484	0.00548728	0.0203034	0.974209	
8080000	-53072	0.982103	0.0121497	0.0057473	0.0184493	0.960969	0.0205817	0.013584	0.149061	0.837355	
8081000	-53083.3	0.982755	0.00678487	0.0104598	0.00958331	0.984979	0.00543728	0.0108774	0.0512273	0.937895	
8082000	-53063.1	0.990654	0.00315488	0.00619067	0.00604249	0.986446	0.00751171	0.0107997	0.0356485	0.953552	
8083000	-53089.5	0.987036	0.00518527	0.00777839	0.000268125	0.980202	0.0195299	0.0565031	0.0262919	0.917205	
8084000	-53102.8	0.996525	0.00307425	0.000400488	0.0111804	0.982619	0.00620082	0.0723402	0.00115598	0.926504	
8085000	-53086.6	0.989021	0.00133242	0.00964686	0.00772747	0.991852	0.00042015	0.0495678	0.0010807	0.949352	
8086000	-53063.1	0.983239	0.00296362	0.0137978	0.0425825	0.940147	0.0172701	0.0189491	0.0769161	0.904135	
8087000	-53043.2	0.995045	0.00448325	0.000471412	0.00490702	0.983992	0.0111006	0.0144169	0.0394967	0.946086	
8088000	-53045.8	0.98816	0.0110405	0.000799383	8.15311e-05	0.971627	0.0282912	0.0236187	0.0153331	0.961048	
8089000	-53050	0.982208	0.0115667	0.0062253	0.00798176	0.98921	0.00280824	0.0169845	0.0679062	0.915109	
8090000	-53059.2	0.967813	0.0224738	0.00971329	0.00792251	0.991082	0.000995695	0.0162781	0.000581653	0.98314	
8091000	-53059.9	0.974635	0.00314608	0.0222185	0.00287314	0.983969	0.0131582	0.00951905	0.00877076	0.98171	
8092000	-53036.7	0.974547	0.0012131	0.0242399	0.00733175	0.983199	0.00946966	0.0668394	0.00163093	0.93153	
8093000	-53020.5	0.986975	0.00723157	0.00579351	0.00743699	0.981706	0.0108571	0.0076855	0.00381588	0.988499	
8094000	-53029.9	0.994462	0.0020756	0.00346215	0.00598808	0.975064	0.0189475	0.0946754	0.0354213	0.869903	
8095000	-53039.5	0.977676	0.00239693	0.0199275	0.0125646	0.978093	0.0093426	0.0385755	0.0479944	0.91343	
8096000	-53109.7	0.986621	0.0109349	0.00244447	0.0043817	0.981361	0.0142568	0.00987158	0.0271459	0.962983	
8097000	-53119.6	0.974083	0.012597	0.0133203	0.000106105	0.996527	0.00336685	0.0421523	0.0155096	0.942338	
8098000	-53143.5	0.998678	0.000988986	0.000332783	0.00852393	0.989796	0.0016798	0.0236946	0.0259533	0.950352	
8099000	-53144.3	0.944207	0.0373906	0.0184027	0.000883977	0.989316	0.00979962	0.0128367	0.0191387	0.968025	
8100000	-53121.9	0.9971	0.00201018	0.000890083	0.00665135	0.981982	0.0113665	0.00407177	0.0104434	0.985485	
8101000	-53154	0.954349	0.00297198	0.0426795	0.00858188	0.988292	0.00312649	0.00523946	0.0921846	0.902576	
8102000	-53181.4	0.996892	0.00225565	0.000852206	0.00657533	0.990875	0.00255016	0.0260999	0.0165301	0.95737	
8103000	-53148.1	0.970129	0.0143633	0.0155075	0.0185236	0.969156	0.01232	0.01465	0.0592131	0.926137	
8104000	-53097.9	0.994961	0.000128935	0.00490988	0.0044318	0.993303	0.00226544	0.0855112	0.0288217	0.885667	
8105000	-53048.8	0.993322	0.00537275	0.00130516	0.00608529	0.991546	0.00236894	0.0284715	0.0178969	0.953632	
8106000	-53064.7	0.984361	0.0103806	0.00525886	0.00691937	0.984339	0.00874149	0.0568643	0.000291019	0.942845	
8107000	-53061.6	0.985148	0.0118754	0.00297637	0.00120274	0.989755	0.00904259	0.00172293	0.0013422	0.996935	
8108000	-53113.4	0.987404	0.00773441	0.00486178	0.0108386	0.98606	0.00310109	0.0464729	0.031325	0.922202	
8109000	-53131.6	0.998448	0.000570949	0.000981356	0.0215105	0.973291	0.00519812	0.0229379	0.0212693	0.955793	
8110000	-53116.1	0.997287	0.0021368	0.000576012	0.00379422	0.993532	0.00267412	0.0054522	0.0696492	0.924899	
8111000	-53141.9	0.986083	0.00798085	0.00593582	0.0568959	0.934497	0.00860746	0.0539009	0.0206654	0.925434	
8112000	-53184	0.969642	0.014749	0.0156093	0.000497832	0.995595	0.00390758	0.0128597	0.0867193	0.900421	
8113000	-53191.2	0.998085	0.000360052	0.00155537	2.36158e-05	0.97625	0.0237266	0.0027533	0.0490235	0.948223	
8114000	-53188.5	0.991402	0.00647691	0.00212129	0.000514631	0.994962	0.00452291	0.00419344	0.0282357	0.967571	
8115000	-53176.8	0.986158	0.00346963	0.0103719	0.0194734	0.976034	0.00449278	0.00432621	0.0101208	0.985553	
8116000	-53172.9	0.995211	0.00334216	0.0014469	0.00235625	0.962819	0.0348251	0.044231	0.0279787	0.92779	
8117000	-53189.2	0.976892	0.0202217	0.00288664	0.0103011	0.977018	0.012681	0.00351514	0.0387341	0.957751	
8118000	-53177.1	0.989782	0.000186041	0.0100323	0.000722447	0.989773	0.00950427	0.0327537	0.0180771	0.949169	
8119000	-53156.5	0.994825	0.00129166	0.00388368	0.000620327	0.984043	0.0153364	0.0556086	0.00153196	0.942859	
8120000	-53190.4	0.986724	0.0127607	0.000515044	0.00310075	0.984618	0.0122809	0.000267384	0.04552	0.954213	
8121000	-53174.2	0.95796	0.0216428	0.0203976	0.00341703	0.975388	0.0211947	0.0497966	0.00697582	0.943228	
8122000	-53178.7	0.990874	0.00143552	0.00769043	0.010882	0.983705	0.00541272	0.0636043	0.101457	0.834939	
8123000	-53192.8	0.986105	0.0119737	0.00192168	0.00903762	0.97296	0.0180022	0.0215382	0.0025909	0.975871	
8124000	-53184.6	0.98911	0.00314946	0.00774046	0.00483835	0.992276	0.00288593	0.00043615	0.148126	0.851438	
8125000	-53164.4	0.97311	0.00844854	0.0184414	0.00301422	0.99294	0.0040462	0.0525925	0.0270358	0.920372	
8126000	-53132.5	0.995998	0.00196464	0.00203694	0.00277173	0.996174	0.00105475	0.0236261	0.0410717	0.935302	
8127000	-53130.7	0.978105	0.0173585	0.00453697	0.00327573	0.987047	0.00967683	0.012842	0.0211273	0.966031	
8128000	-53146.9	0.983924	0.0112916	0.00478444	8.28842e-05	0.983139	0.0167784	0.0822304	0.00924874	0.908521	
8129000	-53149.9	0.98764	0.0105316	0.00182867	0.00473457	0.988579	0.00668614	0.0184082	0.00399558	0.977596	
8130000	-53149.9	0.996609	0.000913035	0.00247821	0.00157753	0.969284	0.0291388	0.0204634	0.0550305	0.924506	
8131000	-53114.3	0.987205	0.00814433	0.00465114	0.00728465	0.989389	0.00332679	0.0121703	0.0648482	0.922982	
8132000	-53144.6	0.986596	0.00622378	0.00718014	0.00211757	0.996202	0.00168004	0.036621	0.0152063	0.948173	
8133000	-53133	0.997999	0.0013898	0.000610745	0.000378796	0.993965	0.00565587	0.00268882	0.0299406	0.967371	
8134000	-53161.7	0.993328	0.00114732	0.00552466	0.000904614	0.995195	0.00390038	0.000102951	0.0260349	0.973862	
8135000	-53185.6	0.98286	0.00352765	0.0136123	0.00755503	0.98372	0.00872512	0.0319432	0.0101853	0.957872	
8136000	-53157.9	0.991101	0.00110924	0.00779019	0.0127829	0.985667	0.00155044	0.0283347	0.00452373	0.967142	
8137000	-53160.7	0.99673	0.00253583	0.000733777	0.000420974	0.991593	0.00798592	0.0136372	0.0507429	0.93562	
8138000	-53146.5	0.99575	0.00355163	0.00069874	0.0106989	0.986842	0.0024593	0.00946939	0.0146601	0.97587	
8139000	-53179.2	0.967491	0.0254107	0.0070988	0.00817908	0.990244	0.00157728	0.0214597	0.0625888	0.915951	
8140000	-53170.6	0.981193	0.00928946	0.00951753	0.00659718	0.986989	0.00641408	0.0593044	0.00415797	0.936538	
8141000	-53163.7	0.988055	0.0114124	0.000532626	0.0023461	0.995824	0.00182992	0.00992709	0.0370018	0.953071	
8142000	-53152.7	0.997344	0.00155462	0.0011009	0.00370518	0.995099	0.0011963	0.018386	0.0429423	0.938672	
8143000	-53158.8	0.997087	0.000614989	0.00229831	0.00403751	0.988077	0.00788537	0.036528	0.0648905	0.898581	
8144000	-53166.6	0.986988	0.0129936	1.85177e-05	0.00658723	0.969767	0.0236457	0.100748	0.0121209	0.887131	
8145000	-53133.6	0.983125	0.00218802	0.0146866	0.00629184	0.991925	0.00178294	0.0220983	0.0188429	0.959059	
8146000	-53121.7	0.981095	0.00777728	0.0111281	0.00991258	0.984385	0.0057025	0.0239091	0.0478354	0.928255	
8147000	-53088.4	0.972481	0.0188627	0.00865587	0.00965517	0.984341	0.00600339	0.00160507	0.080865	0.91753	
8148000	-53073	0.985239	0.00164935	0.0131121	0.0014707	0.9953	0.00322912	0.0420834	0.0216957	0.936221	
8149000	-53047.7	0.985144	0.0121428	0.00271288	0.0234457	0.963451	0.0131034	0.0160042	0.0181979	0.965798	
